date,信弘对冲25号私募证券投资基金,展弘多策略11号私募证券投资基金,展弘稳进1号1期私募证券投资基金,念觉优恒12号私募证券投资基金,衍复希格斯二号私募证券投资基金,顽岩量化对冲10号私募证券投资基金A
2023-06-06,-0.006696428571428603,-8.869966294122733e-05,0.0,-0.0018188780394409187,-0.0022571476341748387,0.0
2023-06-07,0.006741573033707926,-0.0006209527188857367,0.0,0.006809245228733163,0.007289484708839389,0.0
2023-06-08,-0.0042613636363636465,0.002307828865613315,0.0,-0.0004762811964185154,0.0012477125270338174,0.0
2023-06-09,-0.0007132667617689714,-0.0052249380092100894,0.0018632383081795822,-0.0008577146669207503,0.0006646174295921181,0.0
2023-06-12,0.0040787192821454266,0.0008902341315766282,0.0,0.0036245707745135025,-0.0002490660024906388,0.0
2023-06-13,0.003859043363460879,0.0008004980876989976,0.0,0.0012355065576887814,0.0029064939378842247,0.0
2023-06-14,-0.0021244309559939056,0.0019552079630287267,0.0,0.00018984337921224004,0.0014076343462781082,0.0
2023-06-15,-0.0033454987834550254,-0.0008869966294127174,0.0,-0.0026573028376198904,-0.0033901107987431844,0.0
2023-06-16,-0.00010171905197842168,-0.0027521306818182323,0.0007439092430725491,-0.003711104767342266,0.0014104372355430161,0.0
2023-06-19,-0.00010172939979657958,0.0024926555684146035,0.0,-0.001814708691499578,0.0008285004142500885,0.0
2023-06-20,-0.0020347949944042876,0.0023088535654025577,0.0,-0.002583484833987071,-0.0016556291390728006,0.0
2023-06-21,-0.00040778876541947007,-0.00035439000620174355,0.0005575171901133213,0.00297390636991568,0.0015754560530680806,0.0
2023-06-26,-0.0011218765935746555,8.862891075067658e-05,0.0,-0.00038259206121493694,-0.0014901895852306168,0.0
2023-06-27,0.010108229528282608,-0.00203828429634878,0.0,0.008898669983733676,0.007627891551281074,0.0
2023-06-28,0.0014151420196097941,0.0020424473847793223,0.0,0.0011380880121396597,-0.0013988315642228244,0.0
2023-06-29,0.006056323811446385,0.001240694789081731,0.0,0.00426297840090939,0.004861568885959233,0.0
2023-06-30,0.001203973111267187,0.0015932023366966863,0.004921991084695376,0.0013206301292332245,-0.00041000410004099486,0.0
2023-07-03,0.0005010522096402514,-0.001237186284906211,0.0,0.00018841262364577283,0.0006562756357668675,0.0
2023-07-04,0.00390625,8.847991505933628e-05,0.0,0.002543091268719877,0.0020495163141498463,0.0
2023-07-05,-0.0004988526389304582,-0.0011501371317350628,0.0,-0.0024426907177752533,-0.0025362022416753893,0.0
2023-07-06,0.0024955080854460743,0.0023914968999112496,0.0,0.0041439065737427505,0.0028707349081362743,0.0
2023-07-07,0.0008961465697501225,0.0005301758416542679,0.0004620645042048288,-0.0017820296379665868,-0.0013085793735174711,0.0
2023-07-10,9.948269001203158e-05,-0.0027377903382497237,0.0,-0.00037583388142437,0.00016378674965200624,0.0
2023-07-11,-9.947279419075805e-05,0.0008855827134255367,0.0,-0.0005639627784567169,-0.0006550397117826012,0.0
2023-07-12,0.0007958615200953645,-0.0005308794903557956,0.0,-0.0020690303771278007,-0.0008193363375664786,0.0
2023-07-13,0.0011928429423460063,-0.0015049575070822385,0.0,-0.0005654509471302305,0.0005740057400573928,0.0
2023-07-14,-0.0002978554408262779,0.0039897154003016855,0.0007389617587290065,-9.429514380010495e-05,0.0018029831175216948,0.0
2023-07-17,0.005760254245704699,-0.0008830801836807733,0.0,0.003866465484722692,0.0008998691099477707,0.0
2023-07-18,0.0007899674138442947,-0.0007070885628424062,0.0,0.0009394081728510972,-8.17327339599494e-05,0.0
2023-07-19,0.003848051307350886,-0.0001768972227136345,0.0,0.00046926325668716906,0.0013895700506785236,0.0
2023-07-20,-0.0010811873402792882,-0.0016808209483368808,0.0,-0.00309568480300193,-0.0027752836503143197,0.0
2023-07-21,0.0025582997146511577,0.0027470093043862054,0.0001846040243678182,-0.0006586995389102901,-0.0006548252435130131,0.0
2023-07-24,0.0021591912847187533,-0.0002651113467656563,0.0,0.002354048964218425,0.0013105086411662192,0.0
2023-07-25,9.793360101872928e-05,0.005038451339167471,0.0,-0.0013151714419915583,0.0016359918200408163,0.0
2023-07-26,0.002643948296122245,8.795074758127797e-05,0.0,-0.0013169033957293186,-0.0026949775418536603,0.0
2023-07-27,0.0008789920890710512,-0.000263829038782859,0.0,0.0003767542620325415,0.0011464133639043084,0.0
2023-07-28,0.0010733801717408564,-0.0027269528501056017,0.002491694352159568,-0.003577817531305927,-0.00024537870112872895,0.0
2023-07-31,0.0015596061994347377,0.00035282702655048404,0.0006443892110834515,0.00018898233015218757,0.001799885461834183,0.0
2023-08-01,-0.00194647201946474,0.0003527025835463604,0.0,-0.0014170996693434468,-0.001143323805634866,0.0
2023-08-02,0.0023403217942465915,0.001586602027324746,0.0,0.0031220435193946017,-0.0002452783909737688,0.0
2023-08-03,-0.0011674287382041904,0.000704039426207892,0.0,0.0006601905121190743,-8.177952240773223e-05,0.0
2023-08-04,-0.005843966104996601,-0.002198575323190566,0.00018399264029445028,-0.0059377945334589954,-0.0022900139036557965,0.0
2023-08-07,0.0004898599000686676,-0.0007932310946590082,0.0,-0.0025599696596187993,-0.0005738175260266987,0.0
2023-08-08,0.002937720329024618,0.0016759283761136334,0.0008278145695366224,-9.50570342205248e-05,0.0004921259842518566,0.0
2023-08-09,-0.0039054872095294346,-0.0007044734061288915,-0.001010936494807546,0.00019013214183849492,-0.0014756517461879115,-0.002629449838187803
2023-08-10,0.004508919819643076,8.812125484669586e-05,-0.00036798528058878954,0.003326679973386648,0.0017241379310344307,0.004562968971810966
2023-08-11,-9.758001561277485e-05,0.0006167944312274187,0.00046015092950479897,0.0007578628268283261,0.0002458814851240554,0.0015140809528615407
2023-08-14,0.008295110764126035,0.0017611835153223954,0.0011958421488365012,0.002839833396440561,-0.012618813503769144,0.005946381777867327
2023-08-15,0.0010646535036780147,0.001933895921237605,0.0019294377067253787,0.0019822541060980914,0.0020746887966804906,0.004107804829175388
2023-08-16,-0.004060717393406188,0.000701877522372385,0.001100412654745364,0.0008478568064058667,-0.0017391304347825765,-0.0021951706246258196
2023-08-17,0.008445781962916232,0.0011397510082411522,0.0006412017953651983,0.002070783132530174,0.0022399203583871596,0.0017000000000000348
2023-08-18,0.0003850596842509546,-0.0024520535948856503,-0.004577077993409118,-0.0025361638173961865,-0.0022349143282840433,-0.001896775481681101
2023-08-21,0.005677444187836889,8.778860503899644e-05,-0.0003678499172337091,0.0016950748658066672,0.0026547204247551193,0.0029005801160231215
2023-08-22,0.004592861927088521,0.0004389044943819975,0.0008279668813249152,0.005922722572153871,0.006453748138341986,0.003989229081480028
2023-08-23,0.0005714829983807235,-0.0005264543300868008,-0.0004596010662746286,-0.004859813084112208,-0.0017264057875698846,-0.0010926790503624773
2023-08-24,-0.0034269395525940993,-0.0006145202352734191,-0.00045981239654213635,0.000563486100676025,0.0020587993082434863,0.0009944311853617993
2023-08-25,-0.00382080427930076,-8.784258608574014e-05,0.00018400956849751182,-0.0025342594330767243,-0.002383300460223614,0.00019868865487771004
2023-08-28,0.003068367053408849,0.0,0.00036795143041112865,-0.002070198550860991,0.0008237910865804832,0.0005959475566150729
2023-08-29,0.006500334576044375,0.0012299042431695995,0.0018390804597701038,0.005280528052805433,0.0004115565067084326,0.00397061743101057
2023-08-30,0.003039224997625656,0.0005264543300869118,0.0006424965580542619,0.0008441984804425928,0.005594865887773581,0.0022740755388570566
2023-08-31,0.0015150080484802597,0.0,-0.0001834525775087359,-0.001499531396438658,0.002372770414007519,9.864851533980534e-05
2023-09-01,0.0019854401058900795,0.00017539244058584202,-0.00036697247706440894,-0.0009386146048431243,0.0022039017223083324,0.0014795817715527182
2023-09-04,0.0007548594074353598,0.0003507233669441945,0.0009177679882526046,-0.0008455467869222799,0.002850627137970463,0.0016743819560718354
2023-09-05,0.002734301338864764,0.0,0.0,0.0018805829807240215,-0.0008121497604158812,0.0
2023-09-06,0.0015984955336154627,0.001051801209571268,0.0,0.0006569685593620367,-0.00024384296513046966,-0.0011799410029497137
2023-09-07,-9.387908374014486e-05,-0.0014884861220556544,0.0,-0.0001875820671544126,-0.0007317073170730604,-0.0003937783028155062
2023-09-08,0.003004412731199002,0.0007015082427217489,-0.0016504676324958778,0.0011257035647278535,-0.0020340086241966704,0.0022651171951939553
2023-09-11,-0.002995413273425118,-0.000350508236943492,0.0,-0.0007496251874061777,0.0011413663786075112,-0.0008843470570896184
2023-09-12,-0.001502206365599501,-0.0013148667601683428,0.0,-0.0003750937734433579,-0.00195439739413672,-0.000885129819039987
2023-09-13,0.003385049365303372,-0.00035109277626610425,0.0,0.0008442776735457791,0.001713446475195779,0.005315483807461385
2023-09-14,-0.0025302220972729383,0.00017560804284832976,0.0,-0.004030368356921943,-0.0015476093508186572,-0.0011749730735338693
2023-09-15,0.0020668921458097955,0.0021947151259766873,0.002296105804555415,-0.00037643515904384195,-0.00040789688366771326,0.0006862072345847903
2023-09-18,0.003093943371460739,-0.0005255781359494449,0.0,-0.0003765769158350363,-0.0011425773280013818,-0.0020572100313479558
2023-09-19,-0.0022432002990935285,-8.764241893077784e-05,0.0,-0.0040497268788848295,-0.0004902361304027769,0.0004908216354178041
2023-09-20,-0.0006557377049180024,-0.0004382505039880469,0.0,-0.0011347517730497803,0.0004904765797433264,-0.0011773940345369827
2023-09-21,-0.001031121109861144,-0.0007891967730622174,0.0,0.0021774117201551757,0.0007353541956043319,0.0007858546168957314
2023-09-22,0.0012198554940412443,0.001755155770074568,0.0007330706496839756,0.004061968637823599,0.0052253429131285944,-0.0004907734589713053
2023-09-25,0.0021555763823803975,0.0001752080595707195,0.0,0.0,-0.0014619883040936088,0.0011784346459786654
2023-09-26,-0.0002805573739829148,-0.0014890076202155322,0.0,-0.0008467400508043177,0.0011387668781517313,-0.0005885237861698034
2023-09-27,-0.0013096351730588207,0.0007017543859650921,0.0,-0.0007532956685499803,-0.0013812154696131174,0.0001962901167926745
2023-09-28,0.00580741850880484,0.0013148667601683428,0.000183133412691161,0.008480964945345004,0.0030916931087787702,0.003925031890884112
2023-10-09,-0.0028869435649098163,0.0004377133852753179,0.0,-0.0006540833489069309,-0.0006488766323303752,0.00039096862476806216
2023-10-10,-0.0014943494909872568,-0.0012250612530627647,0.0,0.0025245441795231915,-0.0003246489732975366,0.00039081582804101345
2023-10-11,0.002806098587597061,0.001314175573856824,0.0,0.003450848722253319,0.003166355443695812,0.003613634143959432
2023-10-12,-0.0027049715511613392,0.00017499343774596277,0.0,-0.0019518542615484247,-0.0016186468112657781,0.0017516543402102958
2023-10-13,-0.0044893378226710245,-0.0009622955122037258,0.0008239494644326495,-0.0007450176941703468,-0.0005674448767832851,0.001262871575675062
2023-10-16,0.003476136790680151,-0.0007005253940454148,0.0,-0.0004659832246038942,0.0018655203179496205,0.001940428834772412
2023-10-17,0.001029866117404632,-0.000175254118471746,0.0,-9.324009324007676e-05,-0.0018620466321243034,0.002130337949065586
2023-10-18,-0.005050505050504861,-0.0002629272567922225,0.0,-0.005594927265945571,-0.0006488766323303752,-0.004058363126872133
2023-10-19,0.004136115811242735,-0.0012273165600070746,0.0,-0.00046886721680416965,-0.0011362714065417112,9.70214417386206e-05
2023-10-20,0.00327653997378774,0.001404371105064639,-0.0010062202707645795,-0.0015948963317384823,-0.0013000731291133993,0.0030073729142414685
2023-10-23,-0.0005598581692639604,-0.0007888509071786176,0.0,0.0032888554782937174,0.0034171344886502197,0.004545894187058641
2023-10-24,0.01120343572028748,0.0030701754385964453,0.0,0.0067434672660857675,0.0024324981756262964,0.0015405353360293805
2023-10-25,0.0019388791432000119,0.0005247048535197418,0.0,0.0014885105591218029,0.001941276389225921,0.0022111132474524897
2023-10-26,-0.001658680427571002,0.0,0.0,-9.289363678588458e-05,0.0011302171631548674,0.001630695443645136
2023-10-27,-0.009784013291489702,-0.0014858841010400026,0.0019229008332570796,-0.008732813080639223,-0.008386420449963738,-0.004213752154759609
2023-10-30,-0.0024235645041013054,8.753501400549091e-05,0.0,0.0008434864104969186,-0.0003252825892493538,0.0021157914983651605
2023-10-31,0.005419547748084508,0.0007002188183806712,0.0021019923231584414,0.0010300589942877636,0.0018709834865371366,0.0033589251439540835
2023-11-01,0.004275092936802949,8.746610688348255e-05,0.0,0.0026192703461180855,0.0019486846378693468,-0.0011477761836442557
2023-11-02,-0.0012955765315566525,-0.0009620430295608218,0.0,-0.0010263108788953756,0.002431118314424774,-0.003160011490950909
2023-11-03,-0.003984432913269109,0.0,-0.0019151846785225857,-0.0010273652750535378,-0.002263540824575694,-0.0010566762728144719
2023-11-06,-0.0017676062889571131,0.0016633108640462524,0.0,0.003833208676140565,0.0008912655971480277,0.0052889700932783335
2023-11-07,-0.00018639328984149106,0.0021849327040726063,0.0,0.001397038278848628,0.001942847891200472,9.565716472170749e-05
2023-11-08,0.0032624906785980734,0.002354582715618614,0.0,0.0064174107142858094,0.004686111335541643,0.004878048780487587
2023-11-09,-0.0006503762891388876,-0.00017400382808419046,0.0,-0.0025875612235469747,-0.0006433453960595914,-0.0005711022272986144
2023-11-10,0.0018594272963927683,-0.004524886877828149,0.0010964912280699846,0.0013897896784953456,0.0020922185563694295,-0.0003809523809523707
2023-11-13,0.0046399406087602735,-0.0012237762237761185,0.0,0.005273871206513681,0.003613587087448744,0.0017149390243900164
2023-11-14,-0.0006465915388877974,0.0007001575354455003,0.0,0.00027611596870680266,-0.00016002560409666966,0.0026631158455394655
2023-11-15,-0.0017561697014512045,-0.001574252230190698,0.0,-0.0011041589988959322,0.0011203585147245843,0.002845759817871274
2023-11-16,0.0001851851851850661,-0.0012263489838821862,0.0,-0.001105379513632876,0.002478017585931358,-0.002175558077941675
2023-11-17,0.0006480281429364076,0.0035081564637782225,-0.0005476451259582849,0.005533013648100438,0.00526273821864276,0.002180301450374511
2023-11-20,0.0012952169488389398,-0.0019227407795842089,0.0,0.0015590608950843965,0.0032521614975806745,-0.0002837684449489286
2023-11-21,0.0005543749422525224,-0.0028021015761819923,0.0,-0.000183133412691161,0.000553447185325906,-0.0004730816538933702
2023-11-22,0.0017545479730354252,-0.0009659290481208727,0.0,0.0012821686967670054,0.0027657052548397676,-0.002461188943581938
2023-11-23,0.00018436578171088236,-0.0008789663355892596,0.0,0.0032927833165645737,0.000866824271079647,0.0009489466691969817
2023-11-24,0.002488479262672705,0.005894255300431084,-0.0002739726027396472,0.0,0.00039366978978039313,0.0016116799393250947
2023-11-27,0.002666176335386794,0.001574252230190698,0.0,0.0019144862795150708,0.002203683299228709,0.0002839564600094491
2023-11-28,0.004951402897487744,-0.0017464198393293273,0.0,0.0029117379435852353,0.005261504633265135,0.0010408781226345365
2023-11-29,-0.0006386861313869563,-0.0008747375787262479,0.0,-0.0015423698058428803,0.003905944848058729,-0.0010397958219113823
2023-11-30,0.0031041723728659765,0.002626510243389779,0.0007307938247920198,0.00027260336210810365,-0.0007003346043108483,0.0028387585162756857
2023-12-01,-0.003185582961682032,-0.0008732099196645526,-0.0003651300775900923,0.0019077034883721034,0.003036910138607629,-0.0033968673334592303
2023-12-04,0.005752373995617122,0.010837266212200714,0.0,0.0029921117055038415,0.007841006133064266,0.0021776178754022713
2023-12-05,0.0005447117566954596,-0.0037177935327684652,0.0,-0.004339179171940044,0.0024649514712677956,0.00028341993386860054
2023-12-06,0.002994283640322948,-0.004252364835546363,0.0,0.001543490103504741,0.0031504533579223004,0.0013222516055912958
2023-12-07,-0.009860683915324686,0.0020045319853581045,0.0,-0.004351373402230019,-0.0013787820758330849,-0.006413884172797757
2023-12-08,-0.013339424394700705,-0.003305210054796892,0.0027394758469547753,-0.00874078120732047,-0.0057528572524354615,-0.0017087526105941109
2023-12-11,0.0005556070006480507,0.0033161706955231463,0.0,0.0011022320198401658,-0.006171887054466918,0.0016165842525672769
2023-12-12,0.004257288292457195,0.0010437505436200478,0.0,0.002752546105147191,0.003337990995187168,0.002088673692205667
2023-12-13,0.005068657266611432,0.001129550786340916,0.0,0.0009149967975112805,0.006963249516441117,-0.0008526764566557654
2023-12-14,0.003759398496240518,-0.009720534629404476,0.0,0.001919736721821108,0.00046100653092584487,0.0
2023-12-15,0.005937699826436438,0.003242769500438225,-0.0005463983243786386,0.0045620437956204185,0.0014591813224791306,0.0034136165370757254
2023-12-18,0.0006356701779877127,-0.002271337468332413,0.0,-0.0031789282470482405,-0.0017638036809816127,-0.0015120015120015928
2023-12-19,0.0017242944005806393,-0.001138254093336677,0.0,0.004829157175398668,0.003533840362602625,0.0015142911224683697
2023-12-20,0.0031708642870085235,-0.0005259467040672483,0.0,-0.0039898440333695495,0.0026027711857918856,-0.0015120015120015928
2023-12-21,0.0029802221620158775,0.0014032625855111558,0.0,0.004278951201748038,7.635336336564436e-05,0.0038803710013251003
2023-12-22,-0.005852692238429658,0.0007882291119285512,-0.0010933940774485729,-0.01160366240594679,-0.006107802717972177,-0.0023569341001224986
2023-12-25,-0.0035322887419617643,-0.0001750240658090485,0.0,-0.001375768137209965,0.001382700875710574,0.0012285012285013774
2023-12-26,-0.0019996364297399927,-0.001137855579868785,0.0,-0.0046840558412930555,-0.002378030070573911,0.00217083529966966
2023-12-27,0.004918032786885185,-0.0013144058885384835,0.0,0.0037833348712743575,0.00707420222991173,0.0016952345074401354
2023-12-28,-0.004078303425774865,0.004825831359129618,0.0,0.0,-0.004962968618767771,-0.005171116961263711
2023-12-29,0.001547001547001603,-8.732099196651077e-05,0.003010124965793892,0.002298216583930923,0.0036832412523022384,-0.002173707589074758
2024-01-02,0.00908595311648197,0.0010479434110559627,0.0,0.0033018435293039605,0.006116207951070374,0.005682894487592405
2024-01-03,0.003871781019268772,0.0025298787402947553,0.0,0.0009141603437241574,0.003875379939209722,0.003107929930306952
2024-01-04,0.0059198134361826416,-0.0013922728854856015,0.0,0.0028313087953237837,0.005525698281734881,0.003286076424748874
2024-01-05,0.00178332590280883,-0.0004356918787032926,0.0017279010549291485,-0.0017304189435337625,0.0012044564890094644,-0.0012165450121655041
2024-01-08,0.009968847352024968,0.0009589399354896777,0.0,0.004379162485174559,0.008195488721804534,0.010025297479621553
2024-01-09,0.0053758702740811515,0.0002612785229054726,0.0,0.0041783994913251465,0.006040718920128363,0.005009276437847765
2024-01-10,-0.008064516129032362,-0.002089682194166498,0.0,-0.003980099502487566,-0.006152705707931805,-0.0026767583533320316
2024-01-11,-0.0007953340402968578,0.002704825058895466,0.0,0.0008173644537281533,-0.0005221153128961431,-0.0012031466913466904
2024-01-12,-0.002476342088971517,-0.0018273581621998103,0.000453926463912957,-0.002540834845735196,-0.0016417910447761308,-0.0011119347664936274
2024-01-15,0.0038123947158437144,-0.0015691744398919072,0.0,0.0020924308588063933,0.00014949917775441968,0.004174397031539767
2024-01-16,0.006447624094682691,0.0015716406181787157,0.0,0.004266908760780952,0.0012705530642749263,0.006651270207852056
2024-01-17,-0.0008775778850371729,-8.717635777177879e-05,0.0,-0.0034351835111191553,0.0018660894230053682,-0.0034871983114617144
2024-01-18,0.0,-0.00026155187445509043,0.0,0.0,0.0,0.017404917579887602
2024-01-19,0.0024593763724196638,0.0003488270689804285,0.0,0.0017235123367198568,-0.001862613619430964,-0.015477914554670624
2024-01-22,0.0011390519582932246,-0.0006102345044023405,0.0,-0.0011772163361406518,0.0005225050384416452,0.011032453801599784
2024-01-23,-0.0014003150708910006,-0.001133984647592512,0.0,-0.00843155031731646,-0.004550880334228569,-0.012639810857506428
2024-01-24,0.0002629272567922225,0.0023578726748754164,0.0,0.0027429825363445293,0.0008993479727197329,0.004236507644133303
2024-01-25,-0.0007885744326644462,0.003659174072137894,0.0,-0.0011853743047324228,0.0014226881317858098,-0.011371973587674167
2024-01-26,0.0006138197123815026,-0.0021701388888888395,0.0,0.0020996896111009633,0.008374457903394639,0.0037105751391466324
2024-01-29,-0.003417754798001993,-0.13170943888647235,0.0,-0.002824086726792241,-0.0058579267388403355,-0.003049907578558275
2024-01-30,0.004132958142806897,-0.0021039975954313395,0.0,-0.0006395030147998693,0.0010442306257925082,0.0028738296097154947
2024-01-31,-0.0027147736229090613,-0.004317269076305141,0.0,-0.005942042234208023,-0.00737649951568442,-0.000647069698650582
2024-02-01,-0.003600280997541283,-0.0021175758798023248,0.0,-0.0035865366930292186,-0.0039783816243808,-0.0011099805753398417
2024-02-02,0.006521547545606632,0.00808407437348424,0.0,0.0005537609598524895,0.0008289999246364754,0.010463931845541063
2024-02-05,-0.0006129060502582107,-0.000601443464314344,0.0,-0.022138179134766234,-0.02868975903614457,-0.008980938416422335
2024-02-06,-0.0029787979674085197,0.001905717151454267,0.0,-0.01867748325629659,-0.02480812466082649,-0.029221379692990435
2024-02-07,-0.0004393673110719698,0.0010011012113324558,0.0,-0.005286936460636382,-0.03076556165036959,-0.020099066488855177
2024-02-08,-0.009494505494505479,-0.000800080008000803,0.0,0.0031890220332431163,0.01213910761154846,-0.005540974044911051
2024-02-19,-0.00026626431170673204,0.002802522270042962,0.0,0.011077930835179828,0.024716369529983684,0.011339198435972753
2024-02-20,0.0,-0.0018963968459926317,0.0,0.000952743902438824,0.010043495452747964,-0.0036729170693988733
2024-02-21,0.0,0.0006999999999999229,0.0,-0.001522939272796342,0.007516442217350594,-0.003104384943732885
2024-02-22,-8.877840909093937e-05,0.0007994403917259696,0.0,0.004194470924689941,0.012900217594031593,0.009050214091085973
2024-02-23,-0.0007990766225696166,-0.002096854717923202,0.0,0.0009493070058859132,0.012735921436243691,0.0003857652618384222
2024-02-26,0.0006220010662876252,0.0007004202521512237,0.0,0.0007587253414262918,0.0038636363636361803,0.0006748288826761151
2024-02-27,0.0023088535654025577,9.999000099991662e-05,0.0,0.0011372251705838998,0.004301562146253213,0.005009633911367883
2024-02-28,-0.017896695313192157,-0.0022995400919815223,0.0,-0.006342294585384267,-0.01833483618875864,-0.01754217791411039
2024-02-29,0.010013531799729192,0.0006012626515683461,0.0,0.004001143183766764,0.010027556644212954,0.011903600351253818
2024-03-01,-0.0025902107895676707,0.0014021031547319929,0.0,-0.0016130562671980986,0.006896551724137945,-9.642271719212392e-05
2024-03-04,0.004656577415599328,-0.0033003300330032292,0.0,0.0009503896597604644,0.005118169501731051,0.002989392478302877
2024-03-05,0.00017826900793305178,0.002207505518763808,0.0,0.0002848461830613491,0.0022465178972592703,0.0008653014133255255
